objectId,admin3_code,admin2_code,ACL,admin1_code,name,dem,latitude,population,updatedAt,alternatenames,longitude,feature_class,modification_date,cc2,country_code,feature_code,geonameid,timezone,createdAt,asciiname,elevation
tpxPdEvktO,10921,109,null,2,Rio Meão,117,40.95775,4802,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Rio Meao,Rio Meão",-8.57818,P,2016-03-10,,PT,PPL,2735088,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rio Meao,
r0jAKJzwUY,182323,1823,null,22,Rio de Loba,489,40.66596,9529,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rio de Loba,-7.87781,P,2018-12-04,,PT,PPL,2735116,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rio de Loba,
5lB68h4GW9,131622,1316,null,17,Rio Mau,59,41.40422,2681,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.67994,P,2018-06-21,,PT,PPL,2735093,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rio Mau,
jaa8vwSrNk,131019,1310,null,17,Recarei,85,41.15356,4856,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Recarei,-8.41178,P,2012-08-04,,PT,PPL,2735366,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Recarei,
OjVqsV1Ifz,30118,301,null,4,Rendufe,87,41.62898,1124,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.40858,P,2018-09-18,,PT,PPL,2735258,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rendufe,
Y05mfmbTN5,131018,1310,null,17,Rebordosa,218,41.22405,11491,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Rebordosa,Rebordoza",-8.40669,P,2012-01-17,,PT,PPL,2735377,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rebordosa,
vOHHvkC9eh,31235,312,null,4,Ribeirão,71,41.36081,8735,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ribeirao,Ribeirão",-8.56774,P,2018-12-04,,PT,PPL,2735167,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeirao,
j7gIsr3obU,31234,312,null,4,Riba de Ave,113,41.39648,3425,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Riba de Ave,-8.38685,P,2018-05-17,,PT,PPL,2735220,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Riba de Ave,
9oNuBm4kRY,30414,304,null,4,Refojos de Basto,313,41.51318,5037,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Refojos de Basto,-7.99517,P,2018-12-04,,PT,PPL,2735340,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Refojos de Basto,
1xeo5I6Kai,131416,1314,null,17,Rebordões,105,41.35509,3368,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Rebordoes,Rebordões",-8.42355,P,2018-05-17,,PT,PPL,2735383,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rebordoes,
ZCxm36EzZP,181311,1813,null,22,Resende,232,41.10582,3166,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Resende,Rezende",-7.9665,P,2018-05-31,,PT,PPLA2,2735243,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Resende,
MNcPtC2pgr,40234,402,null,5,Rabal,623,41.86982,171,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-6.75282,P,2018-02-11,,PT,PPL,2735496,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rabal,
I2j6IygxvY,40232,402,null,5,Quintanilha,622,41.75006,216,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-6.57069,P,2018-02-11,,PT,PPL,2735554,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Quintanilha,
bK57aMQGAm,31342,313,null,4,Prado,30,41.60246,4518,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.46297,P,2018-01-15,,PT,PPL,2735752,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Prado,
5isCk32xyv,181814,1818,null,22,Quintela,855,40.86107,294,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-7.58247,P,2018-05-22,,PT,PPL,2735525,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Quintela,
nf4tsM5zrX,30337,303,null,4,Real,74,41.55841,11700,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.4433,P,2018-03-15,,PT,PPL,2735418,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Real,
TZTRBYXipw,30919,309,null,4,Póvoa de Lanhoso,209,41.57599,5008,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.27008,P,2019-06-14,,PT,PPL,2735803,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Povoa de Lanhoso,
yl6vjVrasI,61209,612,null,7,Póvoa da Raposeira,546,40.11831,458,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Povoa da Paposeira,Povoa da Raposeira,Póvoa da Paposeira,Póvoa da Raposeira",-7.78912,P,2012-06-14,,PT,PPL,2735819,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Povoa da Raposeira,
Lc3iurHyQy,160735,1607,null,20,Ponte de Lima,13,41.76719,44667,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ponte de Lima,Ponte do Lima,Понте де Лима",-8.58393,P,2018-04-30,,PT,PPLA2,2736041,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ponte de Lima,
BqsAcHvpHK,61703,617,null,7,Poiares,136,40.21026,5514,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Poiares,Vila Nova de Poiares",-8.25746,P,2014-04-06,,PT,PPLA2,2736124,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Poiares,
6dxXqMQJgo,131310,1313,null,17,Póvoa de Varzim,16,41.38344,29044,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Poboa nte Barzim,Povoa de Varzim,Povua de Varzinas,Povua-di-Varzin,Póvoa de Varzim,Villa Euracini,bo wa-di wa er jin,pwwa dwarzym,Πόβοα ντε Βαρζίμ,Повоа де Варзим,Повуа-ди-Варзин,پووا دوارزیم,პოვუა-დე-ვარშინი,波瓦-迪瓦爾津",-8.76364,P,2014-04-06,,PT,PPLA2,2735787,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Povoa de Varzim,
vNJLqDIJIO,160616,1606,null,20,Ponte da Barca,58,41.80451,4372,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ponte da Barca,Ponte de Barca,Ponte-da-Barka,Ponti-da-Barka,Puonte de la Barca,peng di da ba er ka,Понте-да-Барка,Понти-да-Барка,蓬蒂達巴爾卡",-8.41554,P,2018-06-26,,PT,PPLA2,2736057,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ponte da Barca,
f4Lt4PeC2H,30838,308,null,4,Ponte,133,41.47057,7041,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ponte,-8.3299,P,2018-12-04,,PT,PPL,2736067,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ponte,
jYckCfRXHR,131212,1312,null,17,Porto,97,41.14961,249633,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"OPO,Oporto,Porto,Portu,Portus Cale,bo tu,bwrtw,poruto,pwrtw,Πορτο,Πόρτο,Порто,Порту,פורטו,بورتو,پورتو,პორტუ,ポルト,波圖",-8.61099,P,2018-03-15,,PT,PPLA,2735943,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Porto,
cl4idDaLi0,181206,1812,null,22,Penedono,918,40.98875,2952,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Penedono,-7.39386,P,2018-01-31,,PT,PPLA2,2736434,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Penedono,
z9bKDwEhha,90110,901,null,11,Pinheiro,691,40.80426,232,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-7.60226,P,2018-05-22,,PT,PPL,2736212,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Pinheiro,
BWW0IFvsUB,30260,302,null,4,Perelhal,61,41.53075,1749,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Parelhal,Perelhal",-8.68982,P,2018-06-21,,PT,PPL,2736337,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Perelhal,
ozVIbKMtg7,40525,405,null,5,Podence,708,41.59094,250,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-6.92764,P,2018-05-22,,PT,PPL,2736129,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Podence,
zbani0dbji,131109,1311,null,17,Perafita,437,41.18252,12538,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Perafita,-8.2545,P,2018-12-04,,PT,PPL,2736391,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Perafita,
PJpYpBU8Hp,90912,909,null,11,Poço do Canto,691,40.9993,443,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Poco do Canto,Poço do Canto",-7.26803,P,2018-01-31,,PT,PPL,2736138,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Poco do Canto,
uhoeWOd5Q4,170807,1708,null,21,Peso da Régua,189,41.16318,5048,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Peso da Regua,Peso da Regua Municipality,Peso da Régua,Peso da Régua Municipality,Peso de la Regua,Peso de la Régua,Pezu-da-Regua,Regoa,Regua,Régua,psw da rgwa,Пезу-да-Регуа,پسو دا رگوا,პეზუ-და-რეგუა",-7.78901,P,2019-10-30,,PT,PPLA2,2736316,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Peso da Regua,
I5qXhtQ35C,131714,1317,null,17,Perozinho,137,41.06513,6259,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Perosinho,Perozinho",-8.58531,P,2012-01-17,,PT,PPL,2736327,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Perozinho,
CyEkeOB0k5,170109,1701,null,21,Pinhão,87,41.19063,648,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-7.54504,P,2019-05-08,,PT,PPL,2736223,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Pinhao,
KO4TpqTJBF,180714,1807,null,22,Pêra Velha,816,40.92195,214,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Pera Velha,Pêra Velha",-7.64039,P,2018-05-22,,PT,PPL,2736388,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Pera Velha,
WiReq8rmH4,131124,1311,null,17,Penafiel,286,41.20835,8065,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Arrifana de Sousa,Penafiel,Penafjelis,Penaphiel,pei na fei ye er,Πεναφιέλ,Пенафиел,პენაფიელი,佩納菲耶爾",-8.28285,P,2018-06-03,,PT,PPLA2,2736469,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Penafiel,
vrxX2lBfZj,30257,302,null,4,Paradela,38,41.46216,850,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.68038,P,2018-06-21,,PT,PPL,2736724,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Paradela,
ztNBeQzYpN,130617,1306,null,17,Pedrouços,156,41.1888,12553,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Pedroucos,Pedrouços",-8.58624,P,2018-02-07,,PT,PPL,2736520,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Pedroucos,
8WZiZAsA63,131303,1313,null,17,Pedroso,35,41.41103,18963,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Pedroso,-8.74897,P,2018-12-04,,PT,PPL,2736521,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Pedroso,
WnKMS8n8he,182116,1821,null,22,Parada de Gonta,370,40.58382,754,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Parada,Parada Gonta,Parada de Gonta",-7.99408,P,2018-07-06,,PT,PPL,2736743,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Parada de Gonta,
7lNvWFLsHR,131007,1310,null,17,Paredes,179,41.20485,19834,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Paredes,-8.33147,P,2018-05-17,,PT,PPLA2,2736657,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Paredes,
IyRVNyVTHD,61307,613,null,7,Penacova,143,40.26884,3254,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Penacova,-8.28237,P,2018-05-01,,PT,PPLA2,2736473,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Penacova,
AxjciOJiqf,10805,108,null,2,Pardilhó,9,40.79925,4169,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Pardilho,Pardilhó",-8.62598,P,2018-12-04,,PT,PPL,2736666,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Pardilho,
TwYb6FhUlw,130912,1309,null,17,Paços de Ferreira,312,41.27657,6782,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Pacos de Ferreira,Pasos nte Phereira,Paços de Ferreira,Πάσος ντε Φερέϊρα",-8.37617,P,2018-04-30,,PT,PPLA2,2736883,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Pacos de Ferreira,
BurzHrpCJO,61206,612,null,7,Pampilhosa da Serra,398,40.0462,1389,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Pampilhosa,Pampilhosa da Serra,Pampiliosa nta Sera,Παμπιλιόσα ντα Σέρα",-7.95182,P,2014-04-06,,PT,PPLA2,2736793,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Pampilhosa da Serra,
iTI0TIMLto,11505,115,null,2,Ovar,16,40.85862,18452,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ovar,Овар",-8.62513,P,2018-04-30,,PT,PPL,2736930,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ovar,
3SHDb8GZ3X,50318,503,null,6,São Jorge da Beira,639,40.16971,694,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Minas da Panasqueira,Panasqueira",-7.76302,P,2012-06-23,,PT,PPL,2736791,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Sao Jorge da Beira,
6Xc2EPmTxj,10919,109,null,2,Paços de Brandão,114,40.97541,4637,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Pacos de Brandao,Paços de Brandão",-8.5835,P,2012-01-17,,PT,PPL,2736884,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Pacos de Brandao,
RqjYFjfr2a,11106,111,null,2,Pampilhosa do Botão,73,40.3358,4512,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Pampilhosa,Pampilhosa do Bobao,Pampilhosa do Bobão,Pampilhosa do Botao,Pampilhosa do Botão",-8.42738,P,2020-06-10,,PT,PPL,2736792,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Pampilhosa do Botao,
byFHxpy8jq,10508,105,null,2,Oliveirinha,55,40.60715,4971,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oliveirinha,-8.59198,P,2018-12-04,,PT,PPL,2737033,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oliveirinha,
UhhA2iqiPy,61112,611,null,7,Oliveira do Hospital,508,40.3618,4704,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Olibeira nto Ospital,Oliveira do Hospital,Olivejra-du-Oshpital,ao li wei la du ao shen pi ta er,awlywyra dw haspytal,Ολιβέιρα ντο Όσπιταλ,Оливейра-ду-Ошпитал,اولیویرا دو هاسپیتال,ოლივეირა-დუ-ოშპიტალი,奧利韋拉杜奧什皮塔爾",-7.86014,P,2014-04-06,,PT,PPLA2,2737038,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oliveira do Hospital,
f8k7NnFDOB,61305,613,null,7,Oliveira do Mondego,101,40.32305,1079,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oliveira do Mondego,-8.22367,P,2018-09-11,,PT,PPL,2737037,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oliveira do Mondego,
FsI9i1FrG8,10917,109,null,2,Nogueira da Regedoura,109,41.0053,5328,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Nogueira,Nogueira da Regedoura",-8.59195,P,2012-01-17,,PT,PPL,2737137,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Nogueira da Regedoura,
CRpxpLu5op,40225,402,null,5,Nogueira,757,41.77058,495,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-6.81267,P,2018-02-11,,PT,PPL,2737145,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Nogueira,
shp3IoAb4j,11404,114,null,2,Oliveira do Bairro,74,40.5146,6239,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Oliveira de Bairro,Oliveira do Bairro",-8.49386,P,2018-04-30,,PT,PPLA2,2737042,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oliveira do Bairro,
LMh3FIilmK,30348,303,null,4,Oliveira,184,41.47819,6222,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oliveira,-8.46965,P,2018-12-04,,PT,PPL,2737053,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oliveira,
YHk19XByHs,11309,113,null,2,Oliveira de Azemeis,221,40.84101,11771,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Oliveira de Azemeis,Oliveira de Azeméis,Olivejra-di-Azemejsh,Оливейра-ди-Аземейш",-8.47555,P,2014-03-06,,PT,PPLA2,2737046,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oliveira de Azemeis,
ZdahRPEZlL,131712,1317,null,17,Oliveira do Douro,87,41.12466,24407,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oliveira do Douro,-8.58463,P,2018-12-04,,PT,PPL,2737039,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oliveira do Douro,
D67E1WCBwF,131711,1317,null,17,Olival,184,41.05024,5715,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Olival,-8.54416,P,2018-12-04,,PT,PPL,2737064,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Olival,
kiQedgZOjM,11403,114,null,2,Oiã,63,40.54264,7118,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Oia,Oiã",-8.53856,P,2018-07-04,,PT,PPL,2737088,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Oia,
MH0jiyNPtj,130610,1306,null,17,Nogueira,77,41.24246,4855,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Nogueira,-8.58685,P,2018-12-04,,PT,PPL,2737150,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Nogueira,
SWO20QBYV9,180903,1809,null,22,Nelas,440,40.53216,4190,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Nelas,-7.85152,P,2014-03-06,,PT,PPLA2,2737184,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Nelas,
84q7RGs5D5,11203,112,null,2,Murtosa,8,40.73695,8282,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Murtosa,-8.6377,P,2018-04-30,,PT,PPLA2,2737234,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Murtosa,
2QZDD3cjth,10915,109,null,2,Mosteirô,226,40.89843,2043,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.53196,P,2018-01-15,,PT,PPL,2737343,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Mosteiro,
2nKqpoIZVu,160104,1601,null,20,Mozelos,108,41.86774,7230,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.39776,P,2011-08-28,,PT,PPL,2737268,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Mozelos,
htcBzeTrDb,30253,302,null,4,Negreiros,118,41.43552,2364,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Negreiros,-8.61398,P,2018-06-21,,PT,PPL,2737198,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Negreiros,
IfvbS2RMGh,130407,1304,null,17,Moreira,75,41056,11336,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Moreira,-8.38939,P,2018-12-04,,PT,PPL,2737399,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Moreira,
C4RFogJx9b,30831,308,null,4,Moreira de Conegos,151,41.3868,5607,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Moreira de Conegos,-8.3394,P,2012-02-28,,PT,PPL,2737393,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Moreira de Conegos,
H3GqA2avIO,131430,1314,null,17,Negrelos,164,41.34946,6664,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Negrelos,Sao Tome,São Tomé",-8.40145,P,2012-01-17,,PT,PPL,2737194,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Negrelos,
uFxc8D1Cxl,130609,1306,null,17,Moreira,82,41.24756,12890,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Moreira,-8.64788,P,2018-03-01,,PT,PPL,2737398,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Moreira,
VbcmQhoVHS,61007,610,null,7,Montemor-o-Velho,20,40.17287,3154,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Montemor-o-Vel'ju,Montemor-o-Velho,Montemor-u-Vel'ju,jiu meng te mo er,Монтемор-о-Велью,Монтемор-у-Велью,მონტემორ-უ-ველიუ,舊蒙特莫爾",-8.68616,P,2014-04-06,,PT,PPLA2,2737437,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Montemor-o-Velho,
I6ncgJtywO,182004,1820,null,22,Mondim da Beira,519,41.01946,786,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-7.74547,P,2018-03-14,,PT,PPL,2737517,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Mondim da Beira,
aDlEACp72x,180710,1807,null,22,Moimenta da Beira,696,40.98383,10212,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Moimenta da Beira,Moimenta do Beira",-7.61765,P,2018-05-17,,PT,PPLA2,2737581,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Moimenta da Beira,
